time,RASIS,,,LASIS,,,RPSIS,,,LPSIS,,,,static,RASIS,,,LASIS,,,RPSIS,,,LPSIS,,,RGT,,,LGT,,
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2.10612,14.9128,27.5474,92.0085,34.4411,43.4565,84.7441,11.0024,44.8265,95.2793,18.2477,50.8787,93.899,,,,,,,,,,,,,,,,,,,,
2.1081,14.9021,27.5476,92.0062,34.4408,43.4377,84.7321,11.0049,44.8285,95.274,18.2564,50.8754,93.8952,,,,,,,,,,,,,,,,,,,,
2.11008,14.8914,27.5474,92.0031,34.4398,43.42,84.7211,11.0072,44.8311,95.2687,18.2639,50.8723,93.8888,,,,,,,,,,,,,,,,,,,,
2.11206,14.8808,27.5464,91.9988,34.4374,43.4042,84.7116,11.0089,44.8348,95.2634,18.2694,50.8694,93.8778,,,,,,,,,,,,,,,,,,,,
2.11403,14.8694,27.5456,91.9958,34.4352,43.3883,84.7013,11.012,44.8387,95.2593,18.2757,50.8676,93.8685,,,,,,,,,,,,,,,,,,,,
2.11601,14.8565,27.5453,91.9953,34.4333,43.3722,84.6894,11.0173,44.8428,95.2573,18.2834,50.8678,93.8617,,,,,,,,,,,,,,,,,,,,
2.11799,14.8456,27.5459,91.9935,34.4327,43.3572,84.678,11.022,44.8475,95.2543,18.2902,50.8659,93.8561,,,,,,,,,,,,,,,,,,,,
2.11997,14.838,27.5482,91.9896,34.4343,43.3441,84.6675,11.0255,44.8533,95.2496,18.2958,50.8607,93.8523,,,,,,,,,,,,,,,,,,,,
2.12194,14.8284,27.5492,91.9858,34.4338,43.3281,84.6576,11.0307,44.858,95.2443,18.3012,50.856,93.8474,,,,,,,,,,,,,,,,,,,,
2.12392,14.815,27.5481,91.9821,34.4297,43.3074,84.6489,11.0389,44.861,95.2378,18.3063,50.8524,93.8404,,,,,,,,,,,,,,,,,,,,
2.1259,14.8025,27.5468,91.979,34.4262,43.2889,84.6387,11.0447,44.8641,95.2319,18.3122,50.8497,93.8337,,,,,,,,,,,,,,,,,,,,
2.12788,14.7913,27.5453,91.9768,34.4236,43.2745,84.6259,11.0464,44.8674,95.227,18.3194,50.8488,93.8273,,,,,,,,,,,,,,,,,,,,
2.12985,14.7811,27.5454,91.9738,34.4213,43.2609,84.6147,11.049,44.8706,95.2227,18.3269,50.8474,93.8212,,,,,,,,,,,,,,,,,,,,
2.13183,14.7727,27.5483,91.9695,34.4196,43.249,84.606,11.0531,44.8735,95.2194,18.3351,50.8451,93.8153,,,,,,,,,,,,,,,,,,,,
2.13381,14.7627,27.5506,91.9636,34.4178,43.2362,84.5978,11.056,44.8768,95.2141,18.3427,50.8427,93.8097,,,,,,,,,,,,,,,,,,,,
2.13579,14.7501,27.5517,91.9551,34.4157,43.2216,84.5907,11.0569,44.8808,95.2052,18.3493,50.8404,93.8044,,,,,,,,,,,,,,,,,,,,
2.13777,14.7373,27.5521,91.9492,34.4138,43.2082,84.5823,11.0578,44.8834,95.2002,18.3558,50.837,93.7994,,,,,,,,,,,,,,,,,,,,
2.13974,14.7243,27.551,91.9481,34.4123,43.1965,84.5716,11.0586,44.8835,95.2022,18.362,50.8316,93.795,,,,,,,,,,,,,,,,,,,,
2.14172,14.7126,27.551,91.9451,34.4101,43.1852,84.5616,11.0626,44.8861,95.1989,18.3677,50.8277,93.7904,,,,,,,,,,,,,,,,,,,,
2.1437,14.7035,27.5529,91.9386,34.407,43.1745,84.553,11.0724,44.8933,95.1865,18.3723,50.8268,93.7856,,,,,,,,,,,,,,,,,,,,
2.14568,14.6946,27.5549,91.9319,34.4042,43.1637,84.545,11.0785,44.8984,95.1775,18.3779,50.8253,93.78,,,,,,,,,,,,,,,,,,,,
2.14765,14.6863,27.5571,91.9248,34.4022,43.1529,84.538,11.0783,44.9,95.1745,18.3854,50.8229,93.7733,,,,,,,,,,,,,,,,,,,,
2.14963,14.6768,27.5583,91.9184,34.3989,43.1402,84.5288,11.0924,44.9049,95.1695,18.3925,50.8218,93.7663,,,,,,,,,,,,,,,,,,,,
2.15161,14.6654,27.5579,91.9132,34.3934,43.124,84.5158,11.1318,44.9155,95.1606,18.399,50.8231,93.759,,,,,,,,,,,,,,,,,,,,
2.15359,14.6532,27.5575,91.9076,34.3886,43.1085,84.5032,11.1584,44.9235,95.1533,18.4053,50.8225,93.7519,,,,,,,,,,,,,,,,,,,,
2.15556,14.6397,27.5568,91.9011,34.3849,43.0943,84.4916,11.1618,44.9267,95.1486,18.4114,50.8187,93.7451,,,,,,,,,,,,,,,,,,,,
2.15754,14.627,27.5573,91.8954,34.381,43.0814,84.4786,11.1648,44.9288,95.1436,18.4168,50.8149,93.7382,,,,,,,,,,,,,,,,,,,,
2.15952,14.6159,27.5597,91.8909,34.3765,43.0706,84.4631,11.1671,44.9292,95.1384,18.4212,50.8113,93.731,,,,,,,,,,,,,,,,,,,,
2.1615,14.6052,27.5608,91.8843,34.3729,43.0603,84.4482,11.1722,44.9331,95.1302,18.4272,50.8092,93.7212,,,,,,,,,,,,,,,,,,,,
2.16347,14.5953,27.5597,91.8741,34.3708,43.0507,84.4341,11.1824,44.9434,95.1165,18.4359,50.8099,93.7067,,,,,,,,,,,,,,,,,,,,
2.16545,14.5856,27.5591,91.8657,34.3677,43.0398,84.4189,11.19,44.9509,95.1037,18.4434,50.8093,93.694,,,,,,,,,,,,,,,,,,,,
2.16743,14.5763,27.5594,91.8605,34.3628,43.0267,84.4016,11.193,44.9535,95.0924,18.4486,50.8065,93.6844,,,,,,,,,,,,,,,,,,,,
2.16941,14.5665,27.5594,91.8558,34.3592,43.0134,84.3854,11.1951,44.9564,95.0835,18.4541,50.8044,93.6755,,,,,,,,,,,,,,,,,,,,
2.17138,14.5559,27.5591,91.8517,34.3581,42.9998,84.3712,11.1956,44.9599,95.0792,18.4601,50.8036,93.6678,,,,,,,,,,,,,,,,,,,,
2.17336,14.5457,27.5603,91.8465,34.356,42.9879,84.358,11.1967,44.9636,95.0738,18.4662,50.8027,93.66,,,,,,,,,,,,,,,,,,,,
2.17534,14.5364,27.5646,91.8391,34.3522,42.9791,84.3466,11.1987,44.9673,95.0664,18.4726,50.8016,93.6521,,,,,,,,,,,,,,,,,,,,
2.17732,14.5264,27.5668,91.8334,34.3489,42.9684,84.3363,11.2007,44.9711,95.0597,18.479,50.8004,93.6435,,,,,,,,,,,,,,,,,,,,
2.17929,14.5152,27.5649,91.8306,34.3465,42.9543,84.3278,11.2027,44.9747,95.0546,18.4854,50.7989,93.6337,,,,,,,,,,,,,,,,,,,,
2.18127,14.5048,27.5651,91.8271,34.3437,42.941,84.3182,11.2038,44.977,95.049,18.4919,50.7983,93.6238,,,,,,,,,,,,,,,,,,,,
2.18325,14.496,27.5692,91.8223,34.3403,42.9295,84.3065,11.2032,44.9768,95.0425,18.4988,50.7994,93.6137,,,,,,,,,,,,,,,,,,,,
2.18523,14.4855,27.5719,91.8168,34.3371,42.9184,84.2949,11.2036,44.9783,95.0349,18.5036,50.7989,93.6038,,,,,,,,,,,,,,,,,,,,
2.1872,14.4718,27.5723,91.8099,34.3342,42.9082,84.2832,11.2057,44.9832,95.0253,18.5047,50.7954,93.5943,,,,,,,,,,,,,,,,,,,,
2.18918,14.4604,27.574,91.8033,34.3306,42.8972,84.2707,11.2074,44.9877,95.0178,18.5067,50.7928,93.585,,,,,,,,,,,,,,,,,,,,
2.19116,14.4534,27.5782,91.7972,34.3257,42.8845,84.2564,11.2085,44.9915,95.0145,18.5106,50.7921,93.5762,,,,,,,,,,,,,,,,,,,,
2.19314,14.4451,27.5803,91.7907,34.3211,42.8719,84.2431,11.2094,44.9948,95.0096,18.5147,50.791,93.568,,,,,,,,,,,,,,,,,,,,
2.19512,14.4341,27.5786,91.7834,34.3171,42.8592,84.2316,11.21,44.9969,95.0016,18.5191,50.7894,93.5606,,,,,,,,,,,,,,,,,,,,
2.19709,14.4237,27.5783,91.7767,34.3131,42.848,84.2197,11.2109,44.999,94.9945,18.5233,50.7882,93.5525,,,,,,,,,,,,,,,,,,,,
2.19907,14.4143,27.5808,91.7709,34.309,42.8396,84.2071,11.2123,45.0009,94.9891,18.5271,50.788,93.5428,,,,,,,,,,,,,,,,,,,,
2.20105,14.4034,27.5831,91.7643,34.3048,42.8292,84.1948,11.2132,45.004,94.9838,18.5308,50.7884,93.533,,,,,,,,,,,,,,,,,,,,
2.20303,14.3896,27.585,91.7562,34.3001,42.8149,84.1827,11.2131,45.0093,94.9788,18.5346,50.7898,93.5232,,,,,,,,,,,,,,,,,,,,
2.205,14.3779,27.5879,91.748,34.2958,42.8021,84.1707,11.2136,45.0138,94.9738,18.5385,50.7905,93.5143,,,,,,,,,,,,,,,,,,,,
2.20698,14.3704,27.5925,91.7396,34.2921,42.7922,84.1584,11.215,45.0164,94.9685,18.5425,50.7898,93.5071,,,,,,,,,,,,,,,,,,,,
2.20896,14.3617,27.5964,91.7326,34.2882,42.7828,84.1458,11.2154,45.0188,94.9628,18.5471,50.79,93.499,,,,,,,,,,,,,,,,,,,,
2.21094,14.3506,27.5989,91.7285,34.2837,42.774,84.1325,11.2136,45.0209,94.9563,18.5525,50.792,93.4891,,,,,,,,,,,,,,,,,,,,
2.21291,14.3404,27.6021,91.7222,34.2794,42.7657,84.1184,11.2128,45.0244,94.9501,18.5568,50.7934,93.4794,,,,,,,,,,,,,,,,,,,,
2.21489,14.3317,27.6068,91.7113,34.2754,42.758,84.1029,11.2136,45.0305,94.9446,18.5589,50.7939,93.4703,,,,,,,,,,,,,,,,,,,,
2.21687,14.3226,27.6122,91.7013,34.2708,42.7487,84.0871,11.2146,45.0362,94.939,18.5615,50.794,93.4614,,,,,,,,,,,,,,,,,,,,
2.21885,14.3126,27.6187,91.693,34.2653,42.7362,84.0709,11.2158,45.041,94.9332,18.5651,50.7931,93.4527,,,,,,,,,,,,,,,,,,,,
2.22082,14.3029,27.6241,91.6844,34.2582,42.7245,84.0527,11.2165,45.0456,94.9273,18.5697,50.7919,93.4436,,,,,,,,,,,,,,,,,,,,
2.2228,14.2937,27.6272,91.6749,34.2479,42.7145,84.0309,11.2162,45.0496,94.9212,18.5762,50.7904,93.4334,,,,,,,,,,,,,,,,,,,,
2.22478,14.2834,27.6302,91.6671,34.2396,42.7049,84.0095,11.2169,45.0537,94.9149,18.5814,50.7894,93.4229,,,,,,,,,,,,,,,,,,,,
2.22676,14.2711,27.633,91.6627,34.235,42.6958,83.9889,11.2197,45.0582,94.908,18.5839,50.7895,93.412,,,,,,,,,,,,,,,,,,,,
2.22873,14.2596,27.6369,91.657,34.2305,42.6873,83.9705,11.2223,45.063,94.9001,18.5868,50.7899,93.4022,,,,,,,,,,,,,,,,,,,,
2.23071,14.2497,27.6429,91.6488,34.226,42.6798,83.9564,11.2243,45.0685,94.8902,18.5906,50.7904,93.3946,,,,,,,,,,,,,,,,,,,,
2.23269,14.2377,27.6482,91.6415,34.2213,42.6718,83.9422,11.2254,45.0732,94.8809,18.5952,50.7906,93.386,,,,,,,,,,,,,,,,,,,,
2.23467,14.2214,27.6523,91.6359,34.2163,42.6631,83.9275,11.2244,45.0761,94.8725,18.6015,50.7899,93.3757,,,,,,,,,,,,,,,,,,,,
2.23664,14.2078,27.6559,91.6292,34.2113,42.654,83.9136,11.2242,45.0804,94.8639,18.6076,50.7907,93.3639,,,,,,,,,,,,,,,,,,,,
2.23862,14.1993,27.6585,91.6204,34.2066,42.6442,83.901,11.2255,45.0873,94.8549,18.6132,50.7942,93.3492,,,,,,,,,,,,,,,,,,,,
2.2406,14.1898,27.6619,91.6122,34.2018,42.6345,83.887,11.2263,45.0935,94.8461,18.6177,50.7965,93.3355,,,,,,,,,,,,,,,,,,,,
2.24258,14.1783,27.6668,91.6052,34.1969,42.625,83.8699,11.2262,45.0983,94.838,18.6198,50.7964,93.3238,,,,,,,,,,,,,,,,,,,,
2.24455,14.1666,27.6728,91.5974,34.1922,42.616,83.8526,11.2249,45.1019,94.8316,18.6229,50.7965,93.3129,,,,,,,,,,,,,,,,,,,,
2.24653,14.1544,27.6811,91.5879,34.1876,42.6078,83.8349,11.2214,45.103,94.8289,18.628,50.7968,93.3034,,,,,,,,,,,,,,,,,,,,
2.24851,14.1415,27.688,91.5781,34.1818,42.5985,83.8174,11.2198,45.1059,94.8249,18.6327,50.7977,93.2933,,,,,,,,,,,,,,,,,,,,
2.25049,14.1271,27.692,91.5678,34.1736,42.5869,83.8001,11.222,45.1121,94.8182,18.6363,50.8,93.2816,,,,,,,,,,,,,,,,,,,,
2.25246,14.1137,27.6968,91.5576,34.1659,42.5762,83.782,11.2244,45.119,94.8104,18.64,50.8019,93.2707,,,,,,,,,,,,,,,,,,,,
2.25444,14.1023,27.7034,91.5477,34.1595,42.5677,83.7623,11.2271,45.1271,94.8007,18.6437,50.8031,93.2614,,,,,,,,,,,,,,,,,,,,
2.25642,14.0909,27.7089,91.5395,34.1533,42.5591,83.7451,11.2294,45.1349,94.792,18.6471,50.8056,93.2511,,,,,,,,,,,,,,,,,,,,
2.2584,14.0791,27.7121,91.5346,34.1476,42.5507,83.7328,11.2304,45.1421,94.7856,18.65,50.8105,93.2388,,,,,,,,,,,,,,,,,,,,
2.26038,14.0674,27.7175,91.5287,34.1415,42.5424,83.7198,11.2308,45.1485,94.7788,18.6524,50.8147,93.2268,,,,,,,,,,,,,,,,,,,,
2.26235,14.0556,27.7274,91.5209,34.1344,42.5343,83.705,11.2297,45.1531,94.7715,18.6541,50.8176,93.2155,,,,,,,,,,,,,,,,,,,,
2.26433,14.0435,27.7354,91.5132,34.1267,42.5261,83.6899,11.2292,45.159,94.764,18.6566,50.8207,93.2037,,,,,,,,,,,,,,,,,,,,
2.26631,14.0307,27.7396,91.5056,34.1176,42.5178,83.6739,11.2303,45.1676,94.7563,18.661,50.8244,93.1912,,,,,,,,,,,,,,,,,,,,
2.26829,14.0215,27.739,91.502,34.1088,42.5102,83.6571,11.2309,45.1765,94.7473,18.6651,50.8283,93.1788,,,,,,,,,,,,,,,,,,,,
2.27026,14.0201,27.7288,91.5064,34.1003,42.5041,83.6386,11.2308,45.1864,94.7354,18.6686,50.8325,93.1669,,,,,,,,,,,,,,,,,,,,
2.27224,14.015,27.7239,91.506,34.093,42.4992,83.6189,11.2305,45.1952,94.7241,18.6716,50.8353,93.1562,,,,,,,,,,,,,,,,,,,,
2.27422,14.0023,27.7306,91.4954,34.088,42.4965,83.5968,11.2298,45.2018,94.7141,18.6734,50.8352,93.1483,,,,,,,,,,,,,,,,,,,,
2.2762,13.99,27.7381,91.4849,34.0814,42.4923,83.5754,11.2304,45.2105,94.705,18.6759,50.8365,93.1396,,,,,,,,,,,,,,,,,,,,
2.27817,13.9785,27.7475,91.4745,34.0714,42.4852,83.5556,11.2339,45.2235,94.6978,18.6795,50.8404,93.1292,,,,,,,,,,,,,,,,,,,,
2.28015,13.967,27.7556,91.4663,34.0619,42.4778,83.5375,11.2355,45.2356,94.6908,18.6829,50.8444,93.1186,,,,,,,,,,,,,,,,,,,,
2.28213,13.9551,27.7608,91.4626,34.0534,42.4696,83.5231,11.2336,45.2457,94.6844,18.686,50.8487,93.1074,,,,,,,,,,,,,,,,,,,,
2.28411,13.9419,27.7698,91.4553,34.0469,42.4623,83.5096,11.2329,45.256,94.6777,18.6902,50.853,93.0957,,,,,,,,,,,,,,,,,,,,
2.28608,13.9258,27.7867,91.4405,34.0446,42.4569,83.498,11.2352,45.2667,94.6707,18.6967,50.8574,93.0831,,,,,,,,,,,,,,,,,,,,
2.28806,13.9108,27.8001,91.4286,34.0408,42.4519,83.4848,11.2355,45.2772,94.6641,18.7015,50.8619,93.0707,,,,,,,,,,,,,,,,,,,,
2.29004,13.8985,27.8057,91.423,34.0335,42.4477,83.4683,11.2315,45.2869,94.6583,18.7032,50.8667,93.0588,,,,,,,,,,,,,,,,,,,,
2.29202,13.8845,27.8226,91.4137,34.0259,42.4425,83.4515,11.2286,45.2966,94.6508,18.7051,50.8711,93.0468,,,,,,,,,,,,,,,,,,,,
2.29399,13.8669,27.8637,91.3963,34.0175,42.4351,83.4344,11.2279,45.3063,94.6393,18.708,50.8748,93.0347,,,,,,,,,,,,,,,,,,,,
2.29597,13.8505,27.8949,91.3825,34.0088,42.4275,83.4155,11.2279,45.3173,94.629,18.712,50.8798,93.0216,,,,,,,,,,,,,,,,,,,,
2.29795,13.8367,27.9049,91.3762,33.9994,42.4197,83.3931,11.2295,45.3313,94.6216,18.7188,50.8875,93.0063,,,,,,,,,,,,,,,,,,,,
2.29993,13.8218,27.9151,91.3675,33.9909,42.4123,83.3719,11.2299,45.3434,94.6128,18.7245,50.8945,92.9926,,,,,,,,,,,,,,,,,,,,
2.3019,13.8044,27.9258,91.3535,33.9841,42.4058,83.3534,11.2274,45.3513,94.6009,18.7278,50.9002,92.9822,,,,,,,,,,,,,,,,,,,,
2.30388,13.7883,27.9354,91.3408,33.9769,42.3991,83.3351,11.2248,45.3602,94.5904,18.7315,50.9063,92.971,,,,,,,,,,,,,,,,,,,,
2.30586,13.7754,27.9426,91.3308,33.9687,42.3915,83.3173,11.2219,45.3714,94.583,18.7361,50.9132,92.9582,,,,,,,,,,,,,,,,,,,,
2.30784,13.7625,27.9515,91.3214,33.9611,42.3856,83.3002,11.2196,45.3834,94.5757,18.74,50.9193,92.9459,,,,,,,,,,,,,,,,,,,,
2.30981,13.7497,27.9638,91.3134,33.9551,42.3834,83.2848,11.2189,45.3972,94.5686,18.7424,50.9236,92.9353,,,,,,,,,,,,,,,,,,,,
2.31179,13.7349,27.9773,91.3036,33.9482,42.3813,83.2688,11.2189,45.4107,94.5601,18.744,50.9283,92.9233,,,,,,,,,,,,,,,,,,,,
2.31377,13.7155,27.9937,91.2899,33.9395,42.3795,83.2515,11.2206,45.4238,94.5483,18.7438,50.9338,92.9085,,,,,,,,,,,,,,,,,,,,
2.31575,13.6976,28.0076,91.2773,33.9307,42.3773,83.2342,11.2219,45.4372,94.5361,18.7436,50.9403,92.8936,,,,,,,,,,,,,,,,,,,,
2.31773,13.683,28.0162,91.2673,33.922,42.3744,83.2169,11.2226,45.4514,94.5227,18.7433,50.9489,92.8781,,,,,,,,,,,,,,,,,,,,
2.3197,13.6683,28.0263,91.2573,33.9124,42.3718,83.1991,11.2224,45.4659,94.5103,18.7429,50.9563,92.8631,,,,,,,,,,,,,,,,,,,,
2.32168,13.6533,28.0396,91.2475,33.9009,42.37,83.1802,11.2203,45.4813,94.4999,18.7422,50.9607,92.8489,,,,,,,,,,,,,,,,,,,,
2.32366,13.6383,28.0518,91.2385,33.8903,42.3684,83.1622,11.2193,45.4962,94.4894,18.7419,50.9666,92.8353,,,,,,,,,,,,,,,,,,,,
2.32564,13.6233,28.0613,91.2312,33.8816,42.367,83.1464,11.2207,45.5099,94.4784,18.7427,50.9757,92.8231,,,,,,,,,,,,,,,,,,,,
2.32761,13.6091,28.0719,91.2242,33.8731,42.3654,83.1302,11.2159,45.5215,94.4665,18.7434,50.9845,92.8115,,,,,,,,,,,,,,,,,,,,
2.32959,13.5969,28.0851,91.2177,33.865,42.363,83.1127,11.1968,45.5283,94.4524,18.7439,50.9927,92.8014,,,,,,,,,,,,,,,,,,,,
2.33157,13.5835,28.0965,91.2101,33.8563,42.3612,83.0956,11.1817,45.5377,94.4389,18.7444,51.0018,92.7894,,,,,,,,,,,,,,,,,,,,
2.33355,13.5676,28.1039,91.2001,33.8463,42.3609,83.079,11.1757,45.5529,94.4269,18.7448,51.0131,92.7732,,,,,,,,,,,,,,,,,,,,
2.33552,13.5527,28.1145,91.1897,33.8368,42.3606,83.0629,11.1709,45.5679,94.4156,18.7464,51.024,92.758,,,,,,,,,,,,,,,,,,,,
2.3375,13.54,28.1323,91.1785,33.8285,42.3605,83.048,11.1688,45.5822,94.406,18.7509,51.0342,92.7454,,,,,,,,,,,,,,,,,,,,
2.33948,13.5264,28.148,91.1675,33.8196,42.3604,83.0315,11.1668,45.5966,94.3951,18.7542,51.0442,92.7332,,,,,,,,,,,,,,,,,,,,
2.34146,13.5108,28.1589,91.1568,33.809,42.36,83.0113,11.1651,45.6115,94.3814,18.7552,51.054,92.7219,,,,,,,,,,,,,,,,,,,,
2.34343,13.4939,28.1716,91.1454,33.7987,42.36,82.9927,11.1634,45.627,94.3697,18.7562,51.0639,92.7099,,,,,,,,,,,,,,,,,,,,
2.34541,13.4743,28.1885,91.1325,33.7891,42.3609,82.9777,11.1621,45.6437,94.3623,18.7574,51.0741,92.6963,,,,,,,,,,,,,,,,,,,,
2.34739,13.4562,28.2039,91.1216,33.7796,42.3621,82.9626,11.1611,45.6598,94.3542,18.7585,51.0844,92.6823,,,,,,,,,,,,,,,,,,,,
2.34937,13.4419,28.2157,91.1152,33.7704,42.3639,82.9473,11.161,45.6747,94.3441,18.7594,51.095,92.6675,,,,,,,,,,,,,,,,,,,,
2.35134,13.4281,28.2293,91.1067,33.7607,42.3642,82.9301,11.1597,45.6899,94.3344,18.7605,51.106,92.6523,,,,,,,,,,,,,,,,,,,,
2.35332,13.4153,28.2466,91.0932,33.7498,42.3612,82.9084,11.1557,45.7059,94.3254,18.7622,51.1178,92.6364,,,,,,,,,,,,,,,,,,,,
2.3553,13.4016,28.2612,91.0781,33.7389,42.3606,82.887,11.1541,45.7228,94.3184,18.7647,51.1338,92.6216,,,,,,,,,,,,,,,,,,,,
2.35728,13.3855,28.2695,91.0594,33.7279,42.3657,82.8664,11.1584,45.7418,94.3158,18.7694,51.1593,92.6094,,,,,,,,,,,,,,,,,,,,
2.35925,13.37,28.2804,91.0429,33.7173,42.3701,82.8467,11.1592,45.7597,94.3084,18.7707,51.1783,92.5948,,,,,,,,,,,,,,,,,,,,
2.36123,13.356,28.2978,91.0318,33.7077,42.3729,82.8295,11.1514,45.7747,94.2897,18.764,51.1818,92.5745,,,,,,,,,,,,,,,,,,,,
2.36321,13.3422,28.3143,91.0207,33.6981,42.3769,82.8121,11.1452,45.7902,94.2718,18.7585,51.1863,92.555,,,,,,,,,,,,,,,,,,,,
2.36519,13.3291,28.3288,91.0098,33.6887,42.384,82.7944,11.1423,45.8067,94.2559,18.7558,51.1933,92.5376,,,,,,,,,,,,,,,,,,,,
2.36716,13.3156,28.3435,90.9993,33.6786,42.3906,82.7774,11.1394,45.8245,94.2404,18.7544,51.2035,92.5229,,,,,,,,,,,,,,,,,,,,
2.36914,13.3009,28.3589,90.9899,33.6668,42.3962,82.7618,11.1366,45.8451,94.2259,18.7564,51.2215,92.5147,,,,,,,,,,,,,,,,,,,,
2.37112,13.2872,28.3754,90.9788,33.6558,42.4016,82.7471,11.1335,45.8661,94.2109,18.758,51.2375,92.5033,,,,,,,,,,,,,,,,,,,,
2.3731,13.2758,28.3943,90.9635,33.6464,42.4067,82.7345,11.1298,45.8876,94.1948,18.7587,51.2488,92.4841,,,,,,,,,,,,,,,,,,,,
2.37507,13.2631,28.4128,90.9494,33.6367,42.4121,82.7204,11.1267,45.9087,94.1798,18.7585,51.2605,92.467,,,,,,,,,,,,,,,,,,,,
2.37705,13.2468,28.4303,90.9381,33.6259,42.4182,82.703,11.1248,45.9287,94.1673,18.756,51.2731,92.4548,,,,,,,,,,,,,,,,,,,,
2.37903,13.2309,28.4471,90.9271,33.6151,42.4246,82.6851,11.1228,45.9486,94.1556,18.7542,51.2879,92.4437,,,,,,,,,,,,,,,,,,,,
2.38101,13.2156,28.4624,90.9164,33.6045,42.4317,82.6661,11.1205,45.9683,94.1458,18.7543,51.3084,92.4354,,,,,,,,,,,,,,,,,,,,
2.38299,13.2014,28.4782,90.9048,33.5938,42.439,82.648,11.1182,45.9879,94.1353,18.7545,51.3282,92.4244,,,,,,,,,,,,,,,,,,,,
2.38496,13.1902,28.4953,90.8913,33.5832,42.4464,82.6325,11.1156,46.0069,94.1229,18.7549,51.3462,92.4064,,,,,,,,,,,,,,,,,,,,
2.38694,13.1772,28.5123,90.8766,33.5719,42.4546,82.6163,11.1133,46.0278,94.1137,18.7579,51.3669,92.3932,,,,,,,,,,,,,,,,,,,,
